[2026-08-21 16:03:18][INFO] 
------------------------ training training_args ------------------------
[2026-08-21 16:48:21][INFO] iteration      846/    1000 | consumed samples:        81216 | elapsed time per iteration (ms): 2811.8 | throughput (samples/sec/per_device): 4.268 | learning rate: 2.404629E-06 | global batch size:    96 | action loss: 1.718844E-01 | loss scale: 1.0 | grad norm: 0.565603 | number of skipped iterations:   0 | number of nan iterations:   0 |
[2026-08-21 16:48:24][INFO] iteration      847/    1000 | consumed samples:        81312 | elapsed time per iteration (ms): 3088.9 | throughput (samples/sec/per_device): 3.885 | learning rate: 2.386805E-06 | global batch size:    96 | action loss: 1.503081E-01 | loss scale: 1.0 | grad norm: 0.542517 | number of skipped iterations:   0 | number of nan iterations:   0 |
[2026-08-21 16:48:28][INFO] iteration      848/    1000 | consumed samples:        81408 | elapsed time per iteration (ms): 3771.4 | throughput (samples/sec/per_device): 3.182 | learning rate: 2.369088E-06 | global batch size:    96 | action loss: 1.568032E-01 | loss scale: 1.0 | grad norm: 0.579289 | number of skipped iterations:   0 | number of nan iterations:   0 |
[2026-08-21 16:48:31][INFO] iteration      849/    1000 | consumed samples:        81504 | elapsed time per iteration (ms): 3140.7 | throughput (samples/sec/per_device): 3.821 | learning rate: 2.351478E-06 | global batch size:    96 | action loss: 1.671443E-01 | loss scale: 1.0 | grad norm: 0.600215 | number of skipped iterations:   0 | number of nan iterations:   0 |
[2026-08-21 16:48:34][INFO] iteration      850/    1000 | consumed samples:        81600 | elapsed time per iteration (ms): 2838.2 | throughput (samples/sec/per_device): 4.228 | learning rate: 2.333975E-06 | global batch size:    96 | action loss: 1.900847E-01 | loss scale: 1.0 | grad norm: 0.572923 | number of skipped iterations:   0 | number of nan iterations:   0 |
[2026-08-21 16:48:37][INFO] iteration      851/    1000 | consumed samples:        81696 | elapsed time per iteration (ms): 2519.3 | throughput (samples/sec/per_device): 4.763 | learning rate: 2.316579E-06 | global batch size:    96 | action loss: 1.616603E-01 | loss scale: 1.0 | grad norm: 0.567856 | number of skipped iterations:   0 | number of nan iterations:   0 |
[2026-08-21 16:48:41][INFO] iteration      852/    1000 | consumed samples:        81792 | elapsed time per iteration (ms): 4372.3 | throughput (samples/sec/per_device): 2.745 | learning rate: 2.299291E-06 | global batch size:    96 | action loss: 1.620376E-01 | loss scale: 1.0 | grad norm: 0.532262 | number of skipped iterations:   0 | number of nan iterations:   0 |
[2026-08-21 16:48:43][INFO] iteration      853/    1000 | consumed samples:        81888 | elapsed time per iteration (ms): 2100.0 | throughput (samples/sec/per_device): 5.714 | learning rate: 2.282111E-06 | global batch size:    96 | action loss: 1.632074E-01 | loss scale: 1.0 | grad norm: 0.551375 | number of skipped iterations:   0 | number of nan iterations:   0 |
[2026-08-21 16:48:46][INFO] iteration      854/    1000 | consumed samples:        81984 | elapsed time per iteration (ms): 3104.6 | throughput (samples/sec/per_device): 3.865 | learning rate: 2.265039E-06 | global batch size:    96 | action loss: 1.724739E-01 | loss scale: 1.0 | grad norm: 0.579235 | number of skipped iterations:   0 | number of nan iterations:   0 |
[2026-08-21 16:48:49][INFO] iteration      855/    1000 | consumed samples:        82080 | elapsed time per iteration (ms): 2518.1 | throughput (samples/sec/per_device): 4.766 | learning rate: 2.248075E-06 | global batch size:    96 | action loss: 1.581483E-01 | loss scale: 1.0 | grad norm: 0.567634 | number of skipped iterations:   0 | number of nan iterations:   0 |
[2026-08-21 16:48:53][INFO] iteration      856/    1000 | consumed samples:        82176 | elapsed time per iteration (ms): 4416.1 | throughput (samples/sec/per_device): 2.717 | learning rate: 2.231219E-06 | global batch size:    96 | action loss: 2.036000E-01 | loss scale: 1.0 | grad norm: 0.593519 | number of skipped iterations:   0 | number of nan iterations:   0 |
[2026-08-21 16:48:56][INFO] iteration      857/    1000 | consumed samples:        82272 | elapsed time per iteration (ms): 2537.2 | throughput (samples/sec/per_device): 4.730 | learning rate: 2.214471E-06 | global batch size:    96 | action loss: 1.484261E-01 | loss scale: 1.0 | grad norm: 0.560475 | number of skipped iterations:   0 | number of nan iterations:   0 |
[2026-08-21 16:48:59][INFO] iteration      858/    1000 | consumed samples:        82368 | elapsed time per iteration (ms): 3090.0 | throughput (samples/sec/per_device): 3.883 | learning rate: 2.197833E-06 | global batch size:    96 | action loss: 1.588466E-01 | loss scale: 1.0 | grad norm: 0.562618 | number of skipped iterations:   0 | number of nan iterations:   0 |
[2026-08-21 16:49:04][INFO] iteration      859/    1000 | consumed samples:        82464 | elapsed time per iteration (ms): 5175.5 | throughput (samples/sec/per_device): 2.319 | learning rate: 2.181303E-06 | global batch size:    96 | action loss: 1.772596E-01 | loss scale: 1.0 | grad norm: 0.534535 | number of skipped iterations:   0 | number of nan iterations:   0 |
[2026-08-21 16:49:08][INFO] iteration      860/    1000 | consumed samples:        82560 | elapsed time per iteration (ms): 4404.9 | throughput (samples/sec/per_device): 2.724 | learning rate: 2.164882E-06 | global batch size:    96 | action loss: 1.471313E-01 | loss scale: 1.0 | grad norm: 0.530721 | number of skipped iterations:   0 | number of nan iterations:   0 |
[2026-08-21 16:49:08][INFO] max time across ranks (ms):
    forward-backward................................: 4275.41
    forward-compute.................................: 1664.56
    backward-compute................................: 3997.65
    batch-generator.................................: 1.89
    nan-grad-cleanup................................: 13.30
    grad-clip.......................................: 32.39
    optimizer.......................................: 84.90
    optimizer-inner-step............................: 84.81
    optimizer-scheduler-step........................: 0.08
    optimizer-zero-grad.............................: 0.53
[2026-08-21 16:49:11][INFO] iteration      861/    1000 | consumed samples:        82656 | elapsed time per iteration (ms): 2668.9 | throughput (samples/sec/per_device): 4.496 | learning rate: 2.148570E-06 | global batch size:    96 | action loss: 1.317212E-01 | loss scale: 1.0 | grad norm: 0.528517 | number of skipped iterations:   0 | number of nan iterations:   0 |
[2026-08-21 16:49:15][INFO] iteration      862/    1000 | consumed samples:        82752 | elapsed time per iteration (ms): 3709.8 | throughput (samples/sec/per_device): 3.235 | learning rate: 2.132367E-06 | global batch size:    96 | action loss: 1.455257E-01 | loss scale: 1.0 | grad norm: 0.515781 | number of skipped iterations:   0 | number of nan iterations:   0 |
[2026-08-21 16:49:17][INFO] iteration      863/    1000 | consumed samples:        82848 | elapsed time per iteration (ms): 2539.6 | throughput (samples/sec/per_device): 4.725 | learning rate: 2.116274E-06 | global batch size:    96 | action loss: 1.695739E-01 | loss scale: 1.0 | grad norm: 0.553071 | number of skipped iterations:   0 | number of nan iterations:   0 |
[2026-08-21 16:49:20][INFO] iteration      864/    1000 | consumed samples:        82944 | elapsed time per iteration (ms): 2818.1 | throughput (samples/sec/per_device): 4.258 | learning rate: 2.100290E-06 | global batch size:    96 | action loss: 1.575661E-01 | loss scale: 1.0 | grad norm: 0.560776 | number of skipped iterations:   0 | number of nan iterations:   0 |
[2026-08-21 16:49:23][INFO] iteration      865/    1000 | consumed samples:        83040 | elapsed time per iteration (ms): 3183.9 | throughput (samples/sec/per_device): 3.769 | learning rate: 2.084416E-06 | global batch size:    96 | action loss: 1.615334E-01 | loss scale: 1.0 | grad norm: 0.569983 | number of skipped iterations:   0 | number of nan iterations:   0 |
[2026-08-21 16:49:28][INFO] iteration      866/    1000 | consumed samples:        83136 | elapsed time per iteration (ms): 4629.1 | throughput (samples/sec/per_device): 2.592 | learning rate: 2.068652E-06 | global batch size:    96 | action loss: 1.527327E-01 | loss scale: 1.0 | grad norm: 0.530205 | number of skipped iterations:   0 | number of nan iterations:   0 |
[2026-08-21 16:49:31][INFO] iteration      867/    1000 | consumed samples:        83232 | elapsed time per iteration (ms): 2616.2 | throughput (samples/sec/per_device): 4.587 | learning rate: 2.052998E-06 | global batch size:    96 | action loss: 1.457083E-01 | loss scale: 1.0 | grad norm: 0.507984 | number of skipped iterations:   0 | number of nan iterations:   0 |
[2026-08-21 16:49:33][INFO] iteration      868/    1000 | consumed samples:        83328 | elapsed time per iteration (ms): 2549.6 | throughput (samples/sec/per_device): 4.707 | learning rate: 2.037455E-06 | global batch size:    96 | action loss: 1.486089E-01 | loss scale: 1.0 | grad norm: 0.532717 | number of skipped iterations:   0 | number of nan iterations:   0 |
[2026-08-21 16:49:38][INFO] iteration      869/    1000 | consumed samples:        83424 | elapsed time per iteration (ms): 5083.8 | throughput (samples/sec/per_device): 2.360 | learning rate: 2.022021E-06 | global batch size:    96 | action loss: 1.606835E-01 | loss scale: 1.0 | grad norm: 0.565274 | number of skipped iterations:   0 | number of nan iterations:   0 |
[2026-08-21 16:49:41][INFO] iteration      870/    1000 | consumed samples:        83520 | elapsed time per iteration (ms): 2508.9 | throughput (samples/sec/per_device): 4.783 | learning rate: 2.006699E-06 | global batch size:    96 | action loss: 1.591621E-01 | loss scale: 1.0 | grad norm: 0.547413 | number of skipped iterations:   0 | number of nan iterations:   0 |
[2026-08-21 16:49:44][INFO] iteration      871/    1000 | consumed samples:        83616 | elapsed time per iteration (ms): 3264.3 | throughput (samples/sec/per_device): 3.676 | learning rate: 1.991486E-06 | global batch size:    96 | action loss: 1.401583E-01 | loss scale: 1.0 | grad norm: 0.542559 | number of skipped iterations:   0 | number of nan iterations:   0 |
[2026-08-21 16:49:44][INFO] PowerSGDPlusState restart: iter=770 compressed_iter=750 method=approximate rank=1
[2026-08-21 16:49:52][INFO] iteration      872/    1000 | consumed samples:        83712 | elapsed time per iteration (ms): 7817.6 | throughput (samples/sec/per_device): 1.535 | learning rate: 1.976385E-06 | global batch size:    96 | action loss: 1.475602E-01 | loss scale: 1.0 | grad norm: 0.616098 | number of skipped iterations:   0 | number of nan iterations:   0 |
[2026-08-21 16:49:55][INFO] iteration      873/    1000 | consumed samples:        83808 | elapsed time per iteration (ms): 3520.3 | throughput (samples/sec/per_device): 3.409 | learning rate: 1.961395E-06 | global batch size:    96 | action loss: 1.587960E-01 | loss scale: 1.0 | grad norm: 0.565578 | number of skipped iterations:   0 | number of nan iterations:   0 |
[2026-08-21 16:50:01][INFO] iteration      874/    1000 | consumed samples:        83904 | elapsed time per iteration (ms): 5501.9 | throughput (samples/sec/per_device): 2.181 | learning rate: 1.946516E-06 | global batch size:    96 | action loss: 1.515810E-01 | loss scale: 1.0 | grad norm: 0.562330 | number of skipped iterations:   0 | number of nan iterations:   0 |
[2026-08-21 16:50:03][INFO] iteration      875/    1000 | consumed samples:        84000 | elapsed time per iteration (ms): 2014.2 | throughput (samples/sec/per_device): 5.958 | learning rate: 1.931748E-06 | global batch size:    96 | action loss: 1.389515E-01 | loss scale: 1.0 | grad norm: 0.566201 | number of skipped iterations:   0 | number of nan iterations:   0 |
[2026-08-21 16:50:05][INFO] iteration      876/    1000 | consumed samples:        84096 | elapsed time per iteration (ms): 2487.5 | throughput (samples/sec/per_device): 4.824 | learning rate: 1.917092E-06 | global batch size:    96 | action loss: 1.676354E-01 | loss scale: 1.0 | grad norm: 0.547896 | number of skipped iterations:   0 | number of nan iterations:   0 |
[2026-08-21 16:50:09][INFO] iteration      877/    1000 | consumed samples:        84192 | elapsed time per iteration (ms): 3506.8 | throughput (samples/sec/per_device): 3.422 | learning rate: 1.902548E-06 | global batch size:    96 | action loss: 1.475311E-01 | loss scale: 1.0 | grad norm: 0.543022 | number of skipped iterations:   0 | number of nan iterations:   0 |
[2026-08-21 16:50:15][INFO] iteration      878/    1000 | consumed samples:        84288 | elapsed time per iteration (ms): 5611.7 | throughput (samples/sec/per_device): 2.138 | learning rate: 1.888115E-06 | global batch size:    96 | action loss: 1.493802E-01 | loss scale: 1.0 | grad norm: 0.519919 | number of skipped iterations:   0 | number of nan iterations:   0 |
[2026-08-21 16:50:17][INFO] iteration      879/    1000 | consumed samples:        84384 | elapsed time per iteration (ms): 2654.1 | throughput (samples/sec/per_device): 4.521 | learning rate: 1.873794E-06 | global batch size:    96 | action loss: 1.598228E-01 | loss scale: 1.0 | grad norm: 0.527461 | number of skipped iterations:   0 | number of nan iterations:   0 |
