[2026-08-28 17:58:46][INFO] 
------------------------ training training_args ------------------------
[2026-08-28 18:13:37][INFO] iteration      884/    1000 | consumed samples:         7072 | elapsed time per iteration (ms): 1020.5 | throughput (samples/sec/per_device): 0.980 | learning rate: 1.290502E-09 | global batch size:     8 | loss video: 9.216506E-01 | loss action: 1.548370E-01 | loss scale: 1.0 | grad norm: 18.125000 | number of skipped iterations:   0 | number of nan iterations:   0 |
[2026-08-28 18:13:38][INFO] iteration      885/    1000 | consumed samples:         7080 | elapsed time per iteration (ms): 1052.6 | throughput (samples/sec/per_device): 0.950 | learning rate: 1.285526E-09 | global batch size:     8 | loss video: 6.088039E-01 | loss action: 1.009758E+00 | loss scale: 1.0 | grad norm: 17.625000 | number of skipped iterations:   0 | number of nan iterations:   0 |
[2026-08-28 18:13:39][INFO] iteration      886/    1000 | consumed samples:         7088 | elapsed time per iteration (ms): 1061.2 | throughput (samples/sec/per_device): 0.942 | learning rate: 1.280591E-09 | global batch size:     8 | loss video: 2.328489E-01 | loss action: 1.858725E+00 | loss scale: 1.0 | grad norm: 16.750000 | number of skipped iterations:   0 | number of nan iterations:   0 |
[2026-08-28 18:13:41][INFO] iteration      887/    1000 | consumed samples:         7096 | elapsed time per iteration (ms): 1054.3 | throughput (samples/sec/per_device): 0.948 | learning rate: 1.275698E-09 | global batch size:     8 | loss video: 2.849429E-02 | loss action: 1.103261E+00 | loss scale: 1.0 | grad norm: 15.500000 | number of skipped iterations:   0 | number of nan iterations:   0 |
[2026-08-28 18:13:42][INFO] iteration      888/    1000 | consumed samples:         7104 | elapsed time per iteration (ms): 1030.4 | throughput (samples/sec/per_device): 0.970 | learning rate: 1.270846E-09 | global batch size:     8 | loss video: 7.001776E-01 | loss action: 2.134415E+00 | loss scale: 1.0 | grad norm: 19.000000 | number of skipped iterations:   0 | number of nan iterations:   0 |
[2026-08-28 18:13:43][INFO] iteration      889/    1000 | consumed samples:         7112 | elapsed time per iteration (ms): 1040.7 | throughput (samples/sec/per_device): 0.961 | learning rate: 1.266037E-09 | global batch size:     8 | loss video: 5.253438E-01 | loss action: 8.545443E-01 | loss scale: 1.0 | grad norm: 18.750000 | number of skipped iterations:   0 | number of nan iterations:   0 |
[2026-08-28 18:13:44][INFO] iteration      890/    1000 | consumed samples:         7120 | elapsed time per iteration (ms): 1027.9 | throughput (samples/sec/per_device): 0.973 | learning rate: 1.261269E-09 | global batch size:     8 | loss video: 6.517144E-01 | loss action: 7.519109E-01 | loss scale: 1.0 | grad norm: 18.625000 | number of skipped iterations:   0 | number of nan iterations:   0 |
[2026-08-28 18:13:45][INFO] iteration      891/    1000 | consumed samples:         7128 | elapsed time per iteration (ms): 1045.3 | throughput (samples/sec/per_device): 0.957 | learning rate: 1.256543E-09 | global batch size:     8 | loss video: 8.001895E-01 | loss action: 2.412621E+00 | loss scale: 1.0 | grad norm: 24.375000 | number of skipped iterations:   0 | number of nan iterations:   0 |
[2026-08-28 18:13:46][INFO] iteration      892/    1000 | consumed samples:         7136 | elapsed time per iteration (ms): 1015.2 | throughput (samples/sec/per_device): 0.985 | learning rate: 1.251858E-09 | global batch size:     8 | loss video: 8.989667E-01 | loss action: 0.000000E+00 | loss scale: 1.0 | grad norm: 20.875000 | number of skipped iterations:   0 | number of nan iterations:   0 |
[2026-08-28 18:13:47][INFO] iteration      893/    1000 | consumed samples:         7144 | elapsed time per iteration (ms): 1012.1 | throughput (samples/sec/per_device): 0.988 | learning rate: 1.247216E-09 | global batch size:     8 | loss video: 8.438371E-01 | loss action: 1.492001E+00 | loss scale: 1.0 | grad norm: 19.875000 | number of skipped iterations:   0 | number of nan iterations:   0 |
[2026-08-28 18:13:48][INFO] iteration      894/    1000 | consumed samples:         7152 | elapsed time per iteration (ms): 1042.8 | throughput (samples/sec/per_device): 0.959 | learning rate: 1.242616E-09 | global batch size:     8 | loss video: 2.653237E-01 | loss action: 1.632001E+00 | loss scale: 1.0 | grad norm: 21.125000 | number of skipped iterations:   0 | number of nan iterations:   0 |
[2026-08-28 18:13:49][INFO] iteration      895/    1000 | consumed samples:         7160 | elapsed time per iteration (ms): 1026.2 | throughput (samples/sec/per_device): 0.974 | learning rate: 1.238058E-09 | global batch size:     8 | loss video: 6.409340E-02 | loss action: 2.549122E+00 | loss scale: 1.0 | grad norm: 22.125000 | number of skipped iterations:   0 | number of nan iterations:   0 |
[2026-08-28 18:13:50][INFO] iteration      896/    1000 | consumed samples:         7168 | elapsed time per iteration (ms): 1018.9 | throughput (samples/sec/per_device): 0.981 | learning rate: 1.233541E-09 | global batch size:     8 | loss video: 4.636757E-01 | loss action: 1.264829E-01 | loss scale: 1.0 | grad norm: 18.125000 | number of skipped iterations:   0 | number of nan iterations:   0 |
[2026-08-28 18:13:51][INFO] iteration      897/    1000 | consumed samples:         7176 | elapsed time per iteration (ms): 1025.7 | throughput (samples/sec/per_device): 0.975 | learning rate: 1.229067E-09 | global batch size:     8 | loss video: 2.195516E-01 | loss action: 6.343051E-01 | loss scale: 1.0 | grad norm: 15.937500 | number of skipped iterations:   0 | number of nan iterations:   0 |
[2026-08-28 18:13:52][INFO] iteration      898/    1000 | consumed samples:         7184 | elapsed time per iteration (ms): 1028.0 | throughput (samples/sec/per_device): 0.973 | learning rate: 1.224635E-09 | global batch size:     8 | loss video: 3.941573E-01 | loss action: 1.692667E+00 | loss scale: 1.0 | grad norm: 17.750000 | number of skipped iterations:   0 | number of nan iterations:   0 |
[2026-08-28 18:13:53][INFO] iteration      899/    1000 | consumed samples:         7192 | elapsed time per iteration (ms): 1411.5 | throughput (samples/sec/per_device): 0.708 | learning rate: 1.220246E-09 | global batch size:     8 | loss video: 8.452595E-01 | loss action: 6.556767E-01 | loss scale: 1.0 | grad norm: 16.375000 | number of skipped iterations:   0 | number of nan iterations:   0 |
[2026-08-28 18:13:54][INFO] PowerSGDPlusState restart: iter=799 compressed_iter=600 method=approximate rank=1 apply_exact=False
[2026-08-28 18:13:55][INFO] iteration      900/    1000 | consumed samples:         7200 | elapsed time per iteration (ms): 1724.0 | throughput (samples/sec/per_device): 0.580 | learning rate: 1.215898E-09 | global batch size:     8 | loss video: 4.262748E-01 | loss action: 1.825391E+00 | loss scale: 1.0 | grad norm: 22.875000 | number of skipped iterations:   0 | number of nan iterations:   0 |
[2026-08-28 18:13:55][INFO] max time across ranks (ms):
    forward-backward................................: 1560.48
    forward-compute.................................: 216.13
    backward-compute................................: 1189.35
    batch-generator.................................: 160.50
    nan-grad-cleanup................................: 20.23
    grad-clip.......................................: 33.74
    optimizer.......................................: 105.43
    optimizer-inner-step............................: 103.39
    optimizer-scheduler-step........................: 2.07
    optimizer-zero-grad.............................: 1.24
[2026-08-28 18:13:56][INFO] iteration      901/    1000 | consumed samples:         7208 | elapsed time per iteration (ms): 1025.0 | throughput (samples/sec/per_device): 0.976 | learning rate: 1.211593E-09 | global batch size:     8 | loss video: 8.805037E-01 | loss action: 1.005938E+00 | loss scale: 1.0 | grad norm: 15.500000 | number of skipped iterations:   0 | number of nan iterations:   0 |
[2026-08-28 18:13:57][INFO] iteration      902/    1000 | consumed samples:         7216 | elapsed time per iteration (ms): 1019.6 | throughput (samples/sec/per_device): 0.981 | learning rate: 1.207330E-09 | global batch size:     8 | loss video: 8.220493E-01 | loss action: 2.357092E+00 | loss scale: 1.0 | grad norm: 22.625000 | number of skipped iterations:   0 | number of nan iterations:   0 |
[2026-08-28 18:13:58][INFO] iteration      903/    1000 | consumed samples:         7224 | elapsed time per iteration (ms): 1042.0 | throughput (samples/sec/per_device): 0.960 | learning rate: 1.203110E-09 | global batch size:     8 | loss video: 7.353575E-01 | loss action: 2.622982E+00 | loss scale: 1.0 | grad norm: 25.000000 | number of skipped iterations:   0 | number of nan iterations:   0 |
[2026-08-28 18:13:59][INFO] iteration      904/    1000 | consumed samples:         7232 | elapsed time per iteration (ms): 1022.7 | throughput (samples/sec/per_device): 0.978 | learning rate: 1.198931E-09 | global batch size:     8 | loss video: 5.689902E-01 | loss action: 9.915181E-01 | loss scale: 1.0 | grad norm: 20.000000 | number of skipped iterations:   0 | number of nan iterations:   0 |
[2026-08-28 18:14:00][INFO] iteration      905/    1000 | consumed samples:         7240 | elapsed time per iteration (ms): 1038.3 | throughput (samples/sec/per_device): 0.963 | learning rate: 1.194796E-09 | global batch size:     8 | loss video: 8.515247E-01 | loss action: 5.145261E-01 | loss scale: 1.0 | grad norm: 21.375000 | number of skipped iterations:   0 | number of nan iterations:   0 |
[2026-08-28 18:14:01][INFO] iteration      906/    1000 | consumed samples:         7248 | elapsed time per iteration (ms): 1027.0 | throughput (samples/sec/per_device): 0.974 | learning rate: 1.190703E-09 | global batch size:     8 | loss video: 9.131034E-01 | loss action: 1.886390E+00 | loss scale: 1.0 | grad norm: 23.625000 | number of skipped iterations:   0 | number of nan iterations:   0 |
[2026-08-28 18:14:02][INFO] iteration      907/    1000 | consumed samples:         7256 | elapsed time per iteration (ms): 1028.6 | throughput (samples/sec/per_device): 0.972 | learning rate: 1.186652E-09 | global batch size:     8 | loss video: 3.735512E-01 | loss action: 1.037219E+00 | loss scale: 1.0 | grad norm: 22.875000 | number of skipped iterations:   0 | number of nan iterations:   0 |
[2026-08-28 18:14:03][INFO] iteration      908/    1000 | consumed samples:         7264 | elapsed time per iteration (ms): 1057.7 | throughput (samples/sec/per_device): 0.945 | learning rate: 1.182644E-09 | global batch size:     8 | loss video: 4.620281E-01 | loss action: 2.717748E+00 | loss scale: 1.0 | grad norm: 23.625000 | number of skipped iterations:   0 | number of nan iterations:   0 |
[2026-08-28 18:14:04][INFO] iteration      909/    1000 | consumed samples:         7272 | elapsed time per iteration (ms): 1042.2 | throughput (samples/sec/per_device): 0.960 | learning rate: 1.178678E-09 | global batch size:     8 | loss video: 4.750437E-01 | loss action: 2.634779E+00 | loss scale: 1.0 | grad norm: 21.125000 | number of skipped iterations:   0 | number of nan iterations:   0 |
[2026-08-28 18:14:05][INFO] iteration      910/    1000 | consumed samples:         7280 | elapsed time per iteration (ms): 1010.9 | throughput (samples/sec/per_device): 0.989 | learning rate: 1.174756E-09 | global batch size:     8 | loss video: 8.806521E-01 | loss action: 3.054637E+00 | loss scale: 1.0 | grad norm: 23.625000 | number of skipped iterations:   0 | number of nan iterations:   0 |
[2026-08-28 18:14:06][INFO] iteration      911/    1000 | consumed samples:         7288 | elapsed time per iteration (ms): 1030.9 | throughput (samples/sec/per_device): 0.970 | learning rate: 1.170875E-09 | global batch size:     8 | loss video: 4.443702E-01 | loss action: 1.581696E+00 | loss scale: 1.0 | grad norm: 20.875000 | number of skipped iterations:   0 | number of nan iterations:   0 |
[2026-08-28 18:14:07][INFO] iteration      912/    1000 | consumed samples:         7296 | elapsed time per iteration (ms): 1030.4 | throughput (samples/sec/per_device): 0.971 | learning rate: 1.167038E-09 | global batch size:     8 | loss video: 7.876664E-01 | loss action: 6.082494E-01 | loss scale: 1.0 | grad norm: 21.000000 | number of skipped iterations:   0 | number of nan iterations:   0 |
[2026-08-28 18:14:08][INFO] iteration      913/    1000 | consumed samples:         7304 | elapsed time per iteration (ms): 1015.8 | throughput (samples/sec/per_device): 0.984 | learning rate: 1.163243E-09 | global batch size:     8 | loss video: 8.237844E-01 | loss action: 2.949320E-01 | loss scale: 1.0 | grad norm: 19.375000 | number of skipped iterations:   0 | number of nan iterations:   0 |
[2026-08-28 18:14:09][INFO] iteration      914/    1000 | consumed samples:         7312 | elapsed time per iteration (ms): 1026.5 | throughput (samples/sec/per_device): 0.974 | learning rate: 1.159492E-09 | global batch size:     8 | loss video: 9.107306E-01 | loss action: 2.157128E+00 | loss scale: 1.0 | grad norm: 20.250000 | number of skipped iterations:   0 | number of nan iterations:   0 |
[2026-08-28 18:14:10][INFO] iteration      915/    1000 | consumed samples:         7320 | elapsed time per iteration (ms): 1028.7 | throughput (samples/sec/per_device): 0.972 | learning rate: 1.155783E-09 | global batch size:     8 | loss video: 8.417726E-01 | loss action: 1.722806E-01 | loss scale: 1.0 | grad norm: 21.125000 | number of skipped iterations:   0 | number of nan iterations:   0 |
