[2026-08-24 01:18:25][INFO] 
------------------------ training training_args ------------------------
[2026-08-24 01:32:02][INFO] iteration      949/    1000 | consumed samples:        91104 | elapsed time per iteration (ms): 980.1 | throughput (samples/sec/per_device): 12.244 | learning rate: 1.156810E-06 | global batch size:    96 | action loss: 1.407875E-01 | loss scale: 1.0 | grad norm: 0.484286 | number of skipped iterations:   0 | number of nan iterations:   0 |
[2026-08-24 01:32:03][INFO] iteration      950/    1000 | consumed samples:        91200 | elapsed time per iteration (ms): 1032.1 | throughput (samples/sec/per_device): 11.627 | learning rate: 1.150733E-06 | global batch size:    96 | action loss: 1.608307E-01 | loss scale: 1.0 | grad norm: 0.527826 | number of skipped iterations:   0 | number of nan iterations:   0 |
[2026-08-24 01:32:04][INFO] iteration      951/    1000 | consumed samples:        91296 | elapsed time per iteration (ms): 978.6 | throughput (samples/sec/per_device): 12.262 | learning rate: 1.144776E-06 | global batch size:    96 | action loss: 1.535284E-01 | loss scale: 1.0 | grad norm: 0.507690 | number of skipped iterations:   0 | number of nan iterations:   0 |
[2026-08-24 01:32:05][INFO] iteration      952/    1000 | consumed samples:        91392 | elapsed time per iteration (ms): 982.5 | throughput (samples/sec/per_device): 12.213 | learning rate: 1.138939E-06 | global batch size:    96 | action loss: 1.475294E-01 | loss scale: 1.0 | grad norm: 0.479069 | number of skipped iterations:   0 | number of nan iterations:   0 |
[2026-08-24 01:32:06][INFO] iteration      953/    1000 | consumed samples:        91488 | elapsed time per iteration (ms): 974.7 | throughput (samples/sec/per_device): 12.311 | learning rate: 1.133221E-06 | global batch size:    96 | action loss: 1.478444E-01 | loss scale: 1.0 | grad norm: 0.552808 | number of skipped iterations:   0 | number of nan iterations:   0 |
[2026-08-24 01:32:07][INFO] iteration      954/    1000 | consumed samples:        91584 | elapsed time per iteration (ms): 976.5 | throughput (samples/sec/per_device): 12.289 | learning rate: 1.127622E-06 | global batch size:    96 | action loss: 1.571963E-01 | loss scale: 1.0 | grad norm: 0.538708 | number of skipped iterations:   0 | number of nan iterations:   0 |
[2026-08-24 01:32:08][INFO] iteration      955/    1000 | consumed samples:        91680 | elapsed time per iteration (ms): 974.0 | throughput (samples/sec/per_device): 12.320 | learning rate: 1.122143E-06 | global batch size:    96 | action loss: 1.655138E-01 | loss scale: 1.0 | grad norm: 0.704109 | number of skipped iterations:   0 | number of nan iterations:   0 |
[2026-08-24 01:32:09][INFO] iteration      956/    1000 | consumed samples:        91776 | elapsed time per iteration (ms): 974.6 | throughput (samples/sec/per_device): 12.313 | learning rate: 1.116783E-06 | global batch size:    96 | action loss: 1.497293E-01 | loss scale: 1.0 | grad norm: 0.478578 | number of skipped iterations:   0 | number of nan iterations:   0 |
[2026-08-24 01:32:10][INFO] iteration      957/    1000 | consumed samples:        91872 | elapsed time per iteration (ms): 979.5 | throughput (samples/sec/per_device): 12.251 | learning rate: 1.111543E-06 | global batch size:    96 | action loss: 1.487021E-01 | loss scale: 1.0 | grad norm: 0.423290 | number of skipped iterations:   0 | number of nan iterations:   0 |
[2026-08-24 01:32:11][INFO] iteration      958/    1000 | consumed samples:        91968 | elapsed time per iteration (ms): 974.2 | throughput (samples/sec/per_device): 12.318 | learning rate: 1.106423E-06 | global batch size:    96 | action loss: 1.626966E-01 | loss scale: 1.0 | grad norm: 0.629742 | number of skipped iterations:   0 | number of nan iterations:   0 |
[2026-08-24 01:32:12][INFO] iteration      959/    1000 | consumed samples:        92064 | elapsed time per iteration (ms): 974.5 | throughput (samples/sec/per_device): 12.314 | learning rate: 1.101423E-06 | global batch size:    96 | action loss: 1.621533E-01 | loss scale: 1.0 | grad norm: 0.504141 | number of skipped iterations:   0 | number of nan iterations:   0 |
[2026-08-24 01:32:13][INFO] iteration      960/    1000 | consumed samples:        92160 | elapsed time per iteration (ms): 983.4 | throughput (samples/sec/per_device): 12.202 | learning rate: 1.096542E-06 | global batch size:    96 | action loss: 1.645316E-01 | loss scale: 1.0 | grad norm: 0.407862 | number of skipped iterations:   0 | number of nan iterations:   0 |
[2026-08-24 01:32:13][INFO] max time across ranks (ms):
    forward-backward................................: 851.46
    forward-compute.................................: 277.13
    backward-compute................................: 573.46
    batch-generator.................................: 1.40
    nan-grad-cleanup................................: 13.19
    grad-clip.......................................: 33.10
    optimizer.......................................: 84.63
    optimizer-inner-step............................: 84.51
    optimizer-scheduler-step........................: 0.08
    optimizer-zero-grad.............................: 0.77
[2026-08-24 01:32:14][INFO] iteration      961/    1000 | consumed samples:        92256 | elapsed time per iteration (ms): 974.6 | throughput (samples/sec/per_device): 12.312 | learning rate: 1.091782E-06 | global batch size:    96 | action loss: 1.425710E-01 | loss scale: 1.0 | grad norm: 0.559711 | number of skipped iterations:   0 | number of nan iterations:   0 |
[2026-08-24 01:32:15][INFO] iteration      962/    1000 | consumed samples:        92352 | elapsed time per iteration (ms): 974.5 | throughput (samples/sec/per_device): 12.314 | learning rate: 1.087141E-06 | global batch size:    96 | action loss: 1.692300E-01 | loss scale: 1.0 | grad norm: 0.461152 | number of skipped iterations:   0 | number of nan iterations:   0 |
[2026-08-24 01:32:16][INFO] iteration      963/    1000 | consumed samples:        92448 | elapsed time per iteration (ms): 972.6 | throughput (samples/sec/per_device): 12.338 | learning rate: 1.082620E-06 | global batch size:    96 | action loss: 1.318332E-01 | loss scale: 1.0 | grad norm: 0.430744 | number of skipped iterations:   0 | number of nan iterations:   0 |
[2026-08-24 01:32:17][INFO] iteration      964/    1000 | consumed samples:        92544 | elapsed time per iteration (ms): 973.2 | throughput (samples/sec/per_device): 12.330 | learning rate: 1.078219E-06 | global batch size:    96 | action loss: 1.422284E-01 | loss scale: 1.0 | grad norm: 0.500223 | number of skipped iterations:   0 | number of nan iterations:   0 |
[2026-08-24 01:32:18][INFO] iteration      965/    1000 | consumed samples:        92640 | elapsed time per iteration (ms): 973.4 | throughput (samples/sec/per_device): 12.327 | learning rate: 1.073938E-06 | global batch size:    96 | action loss: 1.393729E-01 | loss scale: 1.0 | grad norm: 0.519065 | number of skipped iterations:   0 | number of nan iterations:   0 |
[2026-08-24 01:32:19][INFO] iteration      966/    1000 | consumed samples:        92736 | elapsed time per iteration (ms): 974.0 | throughput (samples/sec/per_device): 12.321 | learning rate: 1.069778E-06 | global batch size:    96 | action loss: 1.495472E-01 | loss scale: 1.0 | grad norm: 0.419566 | number of skipped iterations:   0 | number of nan iterations:   0 |
[2026-08-24 01:32:20][INFO] iteration      967/    1000 | consumed samples:        92832 | elapsed time per iteration (ms): 974.6 | throughput (samples/sec/per_device): 12.313 | learning rate: 1.065737E-06 | global batch size:    96 | action loss: 1.674442E-01 | loss scale: 1.0 | grad norm: 0.438503 | number of skipped iterations:   0 | number of nan iterations:   0 |
[2026-08-24 01:32:21][INFO] iteration      968/    1000 | consumed samples:        92928 | elapsed time per iteration (ms): 972.7 | throughput (samples/sec/per_device): 12.337 | learning rate: 1.061817E-06 | global batch size:    96 | action loss: 1.366704E-01 | loss scale: 1.0 | grad norm: 0.520394 | number of skipped iterations:   0 | number of nan iterations:   0 |
[2026-08-24 01:32:22][INFO] iteration      969/    1000 | consumed samples:        93024 | elapsed time per iteration (ms): 973.8 | throughput (samples/sec/per_device): 12.323 | learning rate: 1.058017E-06 | global batch size:    96 | action loss: 1.698761E-01 | loss scale: 1.0 | grad norm: 0.434378 | number of skipped iterations:   0 | number of nan iterations:   0 |
[2026-08-24 01:32:23][INFO] iteration      970/    1000 | consumed samples:        93120 | elapsed time per iteration (ms): 975.1 | throughput (samples/sec/per_device): 12.306 | learning rate: 1.054337E-06 | global batch size:    96 | action loss: 1.510672E-01 | loss scale: 1.0 | grad norm: 0.465411 | number of skipped iterations:   0 | number of nan iterations:   0 |
[2026-08-24 01:32:24][INFO] iteration      971/    1000 | consumed samples:        93216 | elapsed time per iteration (ms): 972.8 | throughput (samples/sec/per_device): 12.335 | learning rate: 1.050777E-06 | global batch size:    96 | action loss: 1.419287E-01 | loss scale: 1.0 | grad norm: 0.481042 | number of skipped iterations:   0 | number of nan iterations:   0 |
[2026-08-24 01:32:25][INFO] iteration      972/    1000 | consumed samples:        93312 | elapsed time per iteration (ms): 972.1 | throughput (samples/sec/per_device): 12.344 | learning rate: 1.047338E-06 | global batch size:    96 | action loss: 1.510719E-01 | loss scale: 1.0 | grad norm: 0.483878 | number of skipped iterations:   0 | number of nan iterations:   0 |
[2026-08-24 01:32:26][INFO] iteration      973/    1000 | consumed samples:        93408 | elapsed time per iteration (ms): 973.1 | throughput (samples/sec/per_device): 12.332 | learning rate: 1.044019E-06 | global batch size:    96 | action loss: 1.450356E-01 | loss scale: 1.0 | grad norm: 0.514890 | number of skipped iterations:   0 | number of nan iterations:   0 |
[2026-08-24 01:32:27][INFO] iteration      974/    1000 | consumed samples:        93504 | elapsed time per iteration (ms): 972.4 | throughput (samples/sec/per_device): 12.340 | learning rate: 1.040821E-06 | global batch size:    96 | action loss: 1.311449E-01 | loss scale: 1.0 | grad norm: 0.535959 | number of skipped iterations:   0 | number of nan iterations:   0 |
[2026-08-24 01:32:28][INFO] iteration      975/    1000 | consumed samples:        93600 | elapsed time per iteration (ms): 1033.5 | throughput (samples/sec/per_device): 11.611 | learning rate: 1.037743E-06 | global batch size:    96 | action loss: 1.577929E-01 | loss scale: 1.0 | grad norm: 0.774530 | number of skipped iterations:   0 | number of nan iterations:   0 |
[2026-08-24 01:32:29][INFO] iteration      976/    1000 | consumed samples:        93696 | elapsed time per iteration (ms): 973.5 | throughput (samples/sec/per_device): 12.326 | learning rate: 1.034785E-06 | global batch size:    96 | action loss: 1.519741E-01 | loss scale: 1.0 | grad norm: 0.533485 | number of skipped iterations:   0 | number of nan iterations:   0 |
[2026-08-24 01:32:30][INFO] iteration      977/    1000 | consumed samples:        93792 | elapsed time per iteration (ms): 973.9 | throughput (samples/sec/per_device): 12.322 | learning rate: 1.031948E-06 | global batch size:    96 | action loss: 1.541399E-01 | loss scale: 1.0 | grad norm: 0.487430 | number of skipped iterations:   0 | number of nan iterations:   0 |
[2026-08-24 01:32:31][INFO] iteration      978/    1000 | consumed samples:        93888 | elapsed time per iteration (ms): 973.1 | throughput (samples/sec/per_device): 12.331 | learning rate: 1.029231E-06 | global batch size:    96 | action loss: 1.403426E-01 | loss scale: 1.0 | grad norm: 0.399297 | number of skipped iterations:   0 | number of nan iterations:   0 |
[2026-08-24 01:32:32][INFO] iteration      979/    1000 | consumed samples:        93984 | elapsed time per iteration (ms): 973.6 | throughput (samples/sec/per_device): 12.326 | learning rate: 1.026635E-06 | global batch size:    96 | action loss: 1.560925E-01 | loss scale: 1.0 | grad norm: 0.503722 | number of skipped iterations:   0 | number of nan iterations:   0 |
[2026-08-24 01:32:33][INFO] iteration      980/    1000 | consumed samples:        94080 | elapsed time per iteration (ms): 983.0 | throughput (samples/sec/per_device): 12.207 | learning rate: 1.024160E-06 | global batch size:    96 | action loss: 1.446352E-01 | loss scale: 1.0 | grad norm: 0.421859 | number of skipped iterations:   0 | number of nan iterations:   0 |
[2026-08-24 01:32:33][INFO] max time across ranks (ms):
    forward-backward................................: 852.17
    forward-compute.................................: 277.41
    backward-compute................................: 574.77
    batch-generator.................................: 1.44
    nan-grad-cleanup................................: 12.77
    grad-clip.......................................: 32.81
    optimizer.......................................: 83.27
    optimizer-inner-step............................: 83.17
